surah,verse,mushaf_index,n_words,n_segments,n_letters_rasm,n_root_tokens,n_lemma_tokens,n_pos_segments,n_hapax_root_tokens,frac_hapax_root_tokens,n_hapax_lemma_tokens,frac_hapax_lemma_tokens,mean_log10_root_freq,median_log10_root_freq,min_root_freq,mean_root_surprisal_bits,sum_root_surprisal_bits,frac_root_tokens_freq_le5,n_root_types,ttr_root,root_simpson_repeat,rime_pausal,rime_class_size,fasila_readable,share_nominal,share_verbal,share_pronominal,share_particle,segments_per_word,frac_derived_stems
26,142,3074,7,11,24,4,6,7,0,0.0,0,0.0,2.471299147805935,2.333446105533268,96,7.399238784052841,29.596955136211363,0.0,4,1.0,0.0,Uن,1751,1,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,1.5714285714285714,0.25
26,143,3075,4,6,14,2,3,4,0,0.0,0,0.0,2.8270531200927937,2.8270531200927937,513,6.217449668645344,12.434899337290688,0.0,2,1.0,0.0,Iن,1293,1,0.5,0.0,0.25,0.25,1.5,0.0
26,144,3076,3,8,17,3,3,3,0,0.0,0,0.0,2.659068877857313,2.41161970596323,129,6.7754812424257524,20.32644372727726,0.0,3,1.0,0.0,Uن,1751,1,0.3333333333333333,0.6666666666666666,0.0,0.0,2.6666666666666665,0.6666666666666666
26,145,3077,11,16,38,5,11,11,0,0.0,0,0.0,2.42002423353093,2.110589710299249,108,7.569570362345923,37.84785181172961,0.0,4,0.8,0.1,Iن,1293,1,0.36363636363636365,0.09090909090909091,0.0,0.5454545454545454,1.4545454545454546,0.0
26,146,3078,5,8,21,2,5,5,0,0.0,0,0.0,2.288728665326679,2.288728665326679,43,8.005724799097822,16.011449598195643,0.0,2,1.0,0.0,Iن,1293,1,0.2,0.2,0.4,0.2,1.6,0.0
26,147,3079,3,4,10,2,3,3,0,0.0,0,0.0,2.058054707031672,2.058054707031672,65,8.77200710191688,17.54401420383376,0.0,2,1.0,0.0,Uن,1751,1,0.6666666666666666,0.0,0.0,0.3333333333333333,1.3333333333333333,0.0
26,148,3080,4,7,18,4,4,4,0,0.0,1,0.25,1.0067354069897574,1.2124408183155335,2,12.264414221423435,49.05765688569374,0.25,4,1.0,0.0,Iم,551,1,1.0,0.0,0.0,0.0,1.75,0.0
26,149,3081,5,8,25,4,5,5,1,0.25,1,0.2,1.0195416770420385,1.107421924023849,1,12.221872713146048,48.88749085258419,0.5,4,1.0,0.0,Iن,1293,1,0.6,0.2,0.0,0.2,1.6,0.0
26,150,3082,3,8,17,3,3,3,0,0.0,0,0.0,2.659068877857313,2.41161970596323,129,6.7754812424257524,20.32644372727726,0.0,3,1.0,0.0,Uن,1751,1,0.3333333333333333,0.6666666666666666,0.0,0.0,2.6666666666666665,0.6666666666666666
26,151,3083,4,7,20,3,4,4,0,0.0,0,0.0,1.9555897423810193,2.110589710299249,23,9.112388346731526,27.337165040194577,0.0,3,1.0,0.0,Iن,1293,1,0.5,0.25,0.0,0.25,1.75,0.6666666666666666
26,152,3084,6,10,27,3,6,6,0,0.0,0,0.0,2.205981144942991,2.255272505103306,50,8.28060611184266,24.841818335527982,0.0,3,1.0,0.0,Uن,1751,1,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,1.6666666666666667,0.6666666666666666
26,153,3085,5,8,22,2,5,6,0,0.0,0,0.0,2.5176868482856087,2.5176868482856087,63,7.245142178572193,14.490284357144386,0.0,2,1.0,0.0,Iن,1293,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,1.6,0.5
26,154,3086,11,16,37,6,10,11,0,0.0,0,0.0,2.4954623369732096,2.404975033762691,123,7.318970407095994,43.91382244257596,0.0,6,1.0,0.0,Iن,1293,1,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.36363636363636365,1.4545454545454546,0.0
26,155,3087,9,12,31,6,7,9,0,0.0,0,0.0,2.1336955491814273,2.099259815120584,7,8.52073366325867,51.12440197955202,0.0,5,0.8333333333333334,0.06666666666666667,Uم,36,1,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.0,1.3333333333333333,0.0
26,156,3088,7,13,31,6,7,7,0,0.0,0,0.0,2.2884304629783885,2.32943955909417,61,8.00671540585657,48.04029243513942,0.0,6,1.0,0.0,Iم,551,1,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285,1.8571428571428572,0.0
26,157,3089,3,8,19,3,3,3,0,0.0,0,0.0,1.1338001802605147,0.9030899869919435,7,11.842314181224813,35.52694254367444,0.0,3,1.0,0.0,Iن,1293,1,0.3333333333333333,0.6666666666666666,0.0,0.0,2.6666666666666665,0.3333333333333333
26,158,3090,10,16,41,6,10,10,0,0.0,0,0.0,2.6499424980394335,2.576886097360198,167,6.805798419947379,40.834790519684276,0.0,6,1.0,0.0,Iن,1293,1,0.4,0.2,0.1,0.3,1.6,0.16666666666666666
26,159,3091,5,10,21,3,4,5,0,0.0,0,0.0,2.5323242450960355,2.530199698203082,119,7.1965177988716205,21.58955339661486,0.0,3,1.0,0.0,Iم,551,1,0.6,0.0,0.2,0.2,2.0,0.0
26,160,3092,4,5,18,3,4,4,0,0.0,0,0.0,2.6599701363243486,2.7101173651118162,282,6.772487326603351,20.317461979810055,0.0,3,1.0,0.0,Iن,1293,1,0.75,0.25,0.0,0.0,1.25,0.6666666666666666
26,161,3093,7,11,24,3,6,7,0,0.0,0,0.0,2.5433080287068113,2.41161970596323,96,7.160030459506822,21.480091378520466,0.0,3,1.0,0.0,Uن,1751,1,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,1.5714285714285714,0.3333333333333333
26,162,3094,4,6,14,2,3,4,0,0.0,0,0.0,2.8270531200927937,2.8270531200927937,513,6.217449668645344,12.434899337290688,0.0,2,1.0,0.0,Iن,1293,1,0.5,0.0,0.25,0.25,1.5,0.0
26,163,3095,3,8,17,3,3,3,0,0.0,0,0.0,2.659068877857313,2.41161970596323,129,6.7754812424257524,20.32644372727726,0.0,3,1.0,0.0,Uن,1751,1,0.3333333333333333,0.6666666666666666,0.0,0.0,2.6666666666666665,0.6666666666666666
26,164,3096,11,16,38,5,11,11,0,0.0,0,0.0,2.42002423353093,2.110589710299249,108,7.569570362345923,37.84785181172961,0.0,4,0.8,0.1,Iن,1293,1,0.36363636363636365,0.09090909090909091,0.0,0.5454545454545454,1.4545454545454546,0.0
26,165,3097,4,8,22,3,4,4,0,0.0,0,0.0,2.712137688862505,2.739572344450092,292,6.599190468185338,19.797571404556013,0.0,3,1.0,0.0,Iن,1293,1,0.5,0.25,0.0,0.25,2.0,0.0
26,166,3098,11,16,40,6,9,11,0,0.0,0,0.0,2.3024023194152345,2.2209731863015256,45,7.9603019034212785,47.76181142052767,0.0,6,1.0,0.0,Uن,1751,1,0.36363636363636365,0.18181818181818182,0.2727272727272727,0.18181818181818182,1.4545454545454546,0.0
26,167,3099,8,14,34,4,8,8,0,0.0,0,0.0,2.5968268405907513,2.701543094119585,56,6.982244814704569,27.928979258818277,0.0,4,1.0,0.0,Iن,1293,1,0.25,0.375,0.0,0.375,1.75,0.5
26,168,3100,5,9,21,3,5,5,0,0.0,1,0.2,2.031121881182968,2.5563025007672873,2,8.8614760127784,26.5844280383352,0.3333333333333333,3,1.0,0.0,Iن,1293,1,0.4,0.2,0.0,0.4,1.8,0.0
26,169,3101,5,11,20,4,6,6,0,0.0,0,0.0,2.393902895869405,2.330053110861622,84,7.65634356779978,30.62537427119912,0.0,4,1.0,0.0,Uن,1751,1,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,2.2,0.25
26,170,3102,3,8,17,3,3,3,0,0.0,0,0.0,2.0462242391056957,2.103803720955957,84,8.811307065695846,26.43392119708754,0.0,3,1.0,0.0,Iن,1293,1,0.6666666666666666,0.3333333333333333,0.0,0.0,2.6666666666666665,0.3333333333333333
26,171,3103,4,5,17,2,4,4,0,0.0,0,0.0,1.1590316674813808,1.1590316674813808,8,11.758496994950026,23.51699398990005,0.0,2,1.0,0.0,Iن,1293,1,0.5,0.0,0.0,0.5,1.25,0.0
26,172,3104,3,5,14,2,3,3,0,0.0,0,0.0,1.6989700043360187,1.6989700043360187,10,9.96486066424585,19.9297213284917,0.0,2,1.0,0.0,Iن,1293,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.6666666666666667,0.5
26,173,3105,6,11,31,5,6,6,0,0.0,0,0.0,1.5729867201242929,1.1760912590556813,15,10.38336807555496,51.916840377774804,0.0,3,0.6,0.3,Iن,1293,1,0.5,0.3333333333333333,0.0,0.16666666666666666,1.8333333333333333,0.4
26,174,3106,8,11,29,4,8,8,0,0.0,0,0.0,2.7229458773467896,2.76302611899274,167,6.563286443204555,26.25314577281822,0.0,4,1.0,0.0,Iن,1293,1,0.375,0.125,0.125,0.375,1.375,0.25
26,175,3107,5,10,21,3,4,5,0,0.0,0,0.0,2.5323242450960355,2.530199698203082,119,7.1965177988716205,21.58955339661486,0.0,3,1.0,0.0,Iم,551,1,0.6,0.0,0.2,0.2,2.0,0.0
26,176,3108,4,6,19,3,4,4,0,0.0,0,0.0,2.382379402565807,2.450249108319361,97,7.694623783956248,23.083871351868744,0.0,3,1.0,0.0,Iن,1293,1,0.75,0.25,0.0,0.0,1.5,0.6666666666666666
26,177,3109,6,9,20,2,5,6,0,0.0,0,0.0,2.8238264265404327,2.8238264265404327,258,6.228168512610525,12.45633702522105,0.0,2,1.0,0.0,Uن,1751,1,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,1.5,0.5
26,178,3110,4,6,14,2,3,4,0,0.0,0,0.0,2.8270531200927937,2.8270531200927937,513,6.217449668645344,12.434899337290688,0.0,2,1.0,0.0,Iن,1293,1,0.5,0.0,0.25,0.25,1.5,0.0
26,179,3111,3,8,17,3,3,3,0,0.0,0,0.0,2.659068877857313,2.41161970596323,129,6.7754812424257524,20.32644372727726,0.0,3,1.0,0.0,Uن,1751,1,0.3333333333333333,0.6666666666666666,0.0,0.0,2.6666666666666665,0.6666666666666666
26,180,3112,11,16,38,5,11,11,0,0.0,0,0.0,2.42002423353093,2.110589710299249,108,7.569570362345923,37.84785181172961,0.0,4,0.8,0.1,Iن,1293,1,0.36363636363636365,0.09090909090909091,0.0,0.5454545454545454,1.4545454545454546,0.0
26,181,3113,6,11,29,4,6,6,0,0.0,1,0.16666666666666666,1.994898018773686,1.816228646092362,16,8.98180907902113,35.92723631608452,0.0,4,1.0,0.0,Iن,1293,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.8333333333333333,0.5
26,182,3114,3,8,21,3,3,3,0,0.0,0,0.0,1.494100589074481,1.3617278360175928,2,10.645422130586297,31.936266391758892,0.3333333333333333,3,1.0,0.0,Iم,551,1,0.6666666666666666,0.3333333333333333,0.0,0.0,2.6666666666666665,0.3333333333333333
26,183,3115,9,16,42,6,9,9,0,0.0,0,0.0,1.8339872290832115,2.0404935234554435,5,9.516343152064428,57.09805891238657,0.16666666666666666,6,1.0,0.0,Iن,1293,1,0.4444444444444444,0.2222222222222222,0.0,0.3333333333333333,1.7777777777777777,0.16666666666666666
26,184,3116,5,11,29,4,5,5,0,0.0,0,0.0,2.1678732478498803,2.321034313670752,41,8.407197805833341,33.628791223333366,0.0,4,1.0,0.0,Iن,1293,1,0.4,0.4,0.2,0.0,2.2,0.25
26,185,3117,5,8,22,2,5,6,0,0.0,0,0.0,2.5176868482856087,2.5176868482856087,63,7.245142178572193,14.490284357144386,0.0,2,1.0,0.0,Iن,1293,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,1.6,0.5
26,186,3118,9,15,34,4,8,9,0,0.0,0,0.0,2.151722503777422,2.158895908026536,69,8.460849416320977,33.84339766528391,0.0,4,1.0,0.0,Iن,1293,1,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.4444444444444444,1.6666666666666667,0.0
26,187,3119,9,14,36,5,9,9,0,0.0,0,0.0,1.9032662930855935,2.1903316981702914,5,9.286203082967415,46.43101541483708,0.2,5,1.0,0.0,Iن,1293,1,0.3333333333333333,0.2222222222222222,0.0,0.4444444444444444,1.5555555555555556,0.2
26,188,3120,5,8,19,4,5,5,0,0.0,0,0.0,2.9287548985666056,2.9613419731907498,360,5.879603673433179,23.518414693732716,0.0,4,1.0,0.0,Uن,1751,1,0.4,0.4,0.2,0.0,1.6,0.0
26,189,3121,10,17,41,9,10,10,0,0.0,0,0.0,2.445942019465187,2.571708831808688,33,7.483473341093638,67.35126006984274,0.0,7,0.7777777777777778,0.05555555555555555,Iم,551,1,0.6,0.3,0.0,0.1,1.7,0.1111111111111111
26,190,3122,8,11,29,4,8,8,0,0.0,0,0.0,2.7229458773467896,2.76302611899274,167,6.563286443204555,26.25314577281822,0.0,4,1.0,0.0,Iن,1293,1,0.375,0.125,0.125,0.375,1.375,0.25
26,191,3123,5,10,21,3,4,5,0,0.0,0,0.0,2.5323242450960355,2.530199698203082,119,7.1965177988716205,21.58955339661486,0.0,3,1.0,0.0,Iم,551,1,0.6,0.0,0.2,0.2,2.0,0.0
26,192,3124,4,8,19,3,4,4,0,0.0,0,0.0,2.7965171889118694,2.931457870689005,293,6.318887836338804,18.956663509016412,0.0,3,1.0,0.0,Iن,1293,1,0.75,0.0,0.0,0.25,2.0,0.3333333333333333
26,193,3125,4,7,16,3,3,4,0,0.0,0,0.0,2.3889104503667906,2.4668676203541096,57,7.672928112777108,23.018784338331326,0.0,3,1.0,0.0,Iن,1293,1,0.5,0.25,0.25,0.0,1.75,0.0
26,194,3126,5,8,22,3,5,5,0,0.0,0,0.0,2.494089144762265,2.225309281725863,130,7.323532052881212,21.970596158643634,0.0,3,1.0,0.0,Iن,1293,1,0.4,0.2,0.0,0.4,1.6,0.3333333333333333
26,195,3127,3,4,13,3,3,3,0,0.0,0,0.0,1.8196214594538394,1.3979400086720377,22,9.564065205800919,28.692195617402756,0.0,3,1.0,0.0,Iن,1293,1,1.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333
26,196,3128,4,8,17,2,4,4,0,0.0,0,0.0,1.6359208032682497,1.6359208032682497,11,10.174305576633074,20.348611153266148,0.0,2,1.0,0.0,Iن,1293,1,0.5,0.0,0.0,0.5,2.0,0.0
26,197,3129,9,13,35,5,8,9,0,0.0,0,0.0,2.77056234551067,2.931457870689005,184,6.405107959831651,32.02553979915825,0.0,4,0.8,0.1,Iل,44,1,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.2222222222222222,1.4444444444444444,0.0
26,198,3130,5,9,22,3,5,5,0,0.0,1,0.2,1.7558615662121648,2.1986570869544226,4,9.775870986487456,29.327612959462368,0.3333333333333333,3,1.0,0.0,Iن,1293,1,0.4,0.2,0.0,0.4,1.8,0.3333333333333333
26,199,3131,6,11,25,3,5,6,0,0.0,0,0.0,2.6771621158260115,2.9439888750737717,88,6.715376806890049,20.146130420670147,0.0,3,1.0,0.0,Iن,1293,1,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,1.8333333333333333,0.3333333333333333
26,200,3132,5,9,23,3,5,5,0,0.0,0,0.0,1.7080114877717856,1.8195439355418688,12,9.934825506401117,29.804476519203348,0.0,3,1.0,0.0,Iن,1293,1,0.4,0.2,0.2,0.2,1.8,0.3333333333333333
26,201,3133,7,12,29,4,6,7,0,0.0,0,0.0,2.4766582034964597,2.5437913377601835,75,7.381436386392422,29.525745545569688,0.0,4,1.0,0.0,Iم,551,1,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,1.7142857142857142,0.25
26,202,3134,5,9,22,3,4,5,0,0.0,0,0.0,1.8185252293616303,1.6020599913279623,13,9.56770680334269,28.703120410028067,0.0,3,1.0,0.0,Uن,1751,1,0.2,0.4,0.2,0.2,1.8,0.0
26,203,3135,4,6,18,2,3,4,0,0.0,0,0.0,2.673311428708442,2.673311428708442,129,6.728168512610524,13.456337025221048,0.0,2,1.0,0.0,Uن,1751,1,0.25,0.25,0.25,0.25,1.5,0.5
26,204,3136,2,7,17,2,2,2,0,0.0,0,0.0,2.1219033448722024,2.1219033448722024,47,8.559906518054134,17.11981303610827,0.0,2,1.0,0.0,Uن,1751,1,0.5,0.5,0.0,0.0,3.5,0.5
26,205,3137,4,9,18,3,4,4,0,0.0,0,0.0,1.8873339597966392,1.845098040014257,20,9.339129148537102,28.01738744561131,0.0,3,1.0,0.0,Iن,1293,1,0.25,0.5,0.0,0.25,2.25,0.3333333333333333
26,206,3138,5,8,20,3,5,5,0,0.0,0,0.0,2.58867884782178,2.444044795918076,151,7.0093118608007545,21.027935582402264,0.0,3,1.0,0.0,Uن,1751,1,0.0,0.6,0.2,0.2,1.6,0.0
26,207,3139,6,9,23,3,6,6,0,0.0,0,0.0,2.2838119001296024,1.863322860120456,70,8.022057939541956,24.066173818625867,0.0,3,1.0,0.0,Uن,1751,1,0.0,0.5,0.16666666666666666,0.3333333333333333,1.5,0.3333333333333333
26,208,3140,7,10,27,3,6,7,0,0.0,0,0.0,1.9007757068951883,1.8325089127062364,57,9.294476631206061,27.883429893618185,0.0,3,1.0,0.0,Uن,1751,1,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,1.4285714285714286,0.6666666666666666
26,209,3141,4,6,15,3,4,4,0,0.0,0,0.0,2.702236068497371,2.4983105537896004,292,6.632082939061185,19.896248817183555,0.0,3,1.0,0.0,Iن,1293,1,0.5,0.25,0.0,0.25,1.5,0.0
26,210,3142,4,7,17,2,3,4,0,0.0,0,0.0,2.205675146252139,2.205675146252139,88,8.2816226174908,16.5632452349816,0.0,2,1.0,0.0,Iن,1293,1,0.25,0.25,0.25,0.25,1.75,0.5
26,211,3143,5,9,22,2,4,5,0,0.0,0,0.0,2.0464304716694084,2.0464304716694084,96,8.810621975948369,17.621243951896737,0.0,2,1.0,0.0,Uن,1751,1,0.0,0.4,0.2,0.4,1.8,1.0
26,212,3144,4,7,19,2,4,4,0,0.0,1,0.25,1.6335858642015069,1.6335858642015069,10,10.182062076318736,20.364124152637473,0.0,2,1.0,0.0,Uن,1751,1,0.5,0.0,0.0,0.5,1.75,0.0
26,213,3145,9,12,35,6,9,9,0,0.0,0,0.0,2.891498989380415,2.8573618160313914,212,6.003365124859357,36.02019074915614,0.0,5,0.8333333333333334,0.06666666666666667,Iن,1293,1,0.4444444444444444,0.2222222222222222,0.0,0.3333333333333333,1.3333333333333333,0.16666666666666666
26,214,3146,3,6,19,3,3,3,0,0.0,0,0.0,1.8425261165017977,1.9822712330395684,27,9.487977582049547,28.46393274614864,0.0,3,1.0,0.0,Iن,1293,1,0.6666666666666666,0.3333333333333333,0.0,0.0,2.0,0.3333333333333333
26,215,3147,6,11,28,4,6,6,0,0.0,0,0.0,1.8282640575878846,1.883503681974902,4,9.535355116246613,38.14142046498645,0.25,4,1.0,0.0,Iن,1293,1,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.8333333333333333,0.5
26,216,3148,7,14,26,4,8,8,0,0.0,0,0.0,2.1972118300097754,2.0307262395435965,31,8.309737145492225,33.2389485819689,0.0,4,1.0,0.0,Uن,1751,1,0.125,0.375,0.125,0.375,2.0,0.0
26,217,3149,4,7,20,3,4,4,0,0.0,0,0.0,2.150281566536623,2.0755469613925306,70,8.465636106224155,25.396908318672466,0.0,3,1.0,0.0,Iم,551,1,0.5,0.25,0.0,0.25,1.75,0.3333333333333333
26,218,3150,4,5,15,3,4,4,0,0.0,0,0.0,2.2931619412012747,2.515873843711679,35,7.990997775417618,23.972993326252855,0.0,3,1.0,0.0,Uم,36,1,0.25,0.5,0.25,0.0,1.25,0.0
26,219,3151,3,6,15,2,3,3,0,0.0,0,0.0,2.094548554535709,2.094548554535709,92,8.650777164602687,17.301554329205374,0.0,2,1.0,0.0,Iن,1293,1,0.6666666666666666,0.0,0.0,0.3333333333333333,2.0,0.5
26,220,3152,4,7,17,2,3,4,0,0.0,0,0.0,2.5993147995460095,2.5993147995460095,185,6.973979993952172,13.947959987904344,0.0,2,1.0,0.0,Iم,551,1,0.5,0.0,0.25,0.25,1.75,0.0
26,221,3153,6,8,24,3,6,6,0,0.0,0,0.0,2.205156758386734,2.2041199826559246,88,8.283344664704938,24.850033994114813,0.0,3,1.0,0.0,Iن,1293,1,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666
26,222,3154,5,5,17,4,5,5,0,0.0,0,0.0,2.050392865663788,2.0740544288648484,30,8.797459188015427,35.18983675206171,0.0,4,1.0,0.0,Iم,551,1,0.6,0.2,0.0,0.2,1.0,0.25
26,223,3155,4,8,22,4,4,4,0,0.0,0,0.0,2.276122540913599,2.2449440997752985,146,8.04760143795328,32.19040575181312,0.0,4,1.0,0.0,Uن,1751,1,0.75,0.25,0.0,0.0,2.0,0.25
26,224,3156,3,7,20,3,3,3,0,0.0,0,0.0,1.726670373019239,1.6020599913279623,22,9.87284203127832,29.618526093834962,0.0,3,1.0,0.0,Uن,1751,1,0.6666666666666666,0.3333333333333333,0.0,0.0,2.3333333333333335,0.3333333333333333
26,225,3157,7,10,22,4,7,7,0,0.0,1,0.14285714285714285,1.6181066089072695,1.7975275448796522,2,10.233483049368598,40.93393219747439,0.25,4,1.0,0.0,Uن,1751,1,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,1.4285714285714286,0.0
26,226,3158,5,9,21,2,5,5,0,0.0,0,0.0,2.634728451302293,2.634728451302293,108,6.856338389240417,13.712676778480834,0.0,2,1.0,0.0,Uن,1751,1,0.0,0.4,0.2,0.4,1.8,0.0
26,227,3159,19,32,91,13,19,19,0,0.0,0,0.0,2.5266986855227627,2.4653828514484184,158,7.215205503267539,93.797671542478,0.0,11,0.8461538461538461,0.02564102564102564,Uن,1751,1,0.2631578947368421,0.42105263157894735,0.15789473684210525,0.15789473684210525,1.6842105263157894,0.3076923076923077
27,1,3160,6,8,25,4,5,6,0,0.0,0,0.0,2.4372096017465834,2.542927022984445,88,7.512481804849359,30.049927219397436,0.0,4,1.0,0.0,Iن,1293,1,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,1.3333333333333333,0.25
27,2,3161,3,6,16,3,3,3,0,0.0,0,0.0,2.5111936897105243,2.499687082618404,123,7.2667119844673245,21.800135953401973,0.0,3,1.0,0.0,Iن,1293,1,1.0,0.0,0.0,0.0,2.0,0.3333333333333333
27,3,3162,9,18,47,6,7,9,0,0.0,0,0.0,2.1951169210409853,2.1967876016347936,28,8.31669628245188,49.90017769471128,0.0,6,1.0,0.0,Uن,1751,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2.0,0.5
27,4,3163,10,18,44,5,8,10,0,0.0,0,0.0,2.0812174512417854,2.3979400086720375,7,8.695062131170618,43.475310655853086,0.0,5,1.0,0.0,Uن,1751,1,0.2,0.3,0.3,0.2,1.8,0.4
27,5,3164,10,15,43,4,7,10,0,0.0,0,0.0,2.251319667067791,2.3103282399098104,65,8.129994801415615,32.51997920566246,0.0,4,1.0,0.0,Uن,1751,1,0.4,0.0,0.5,0.1,1.5,0.0
27,6,3165,7,11,29,5,7,7,0,0.0,0,0.0,2.1235570396921672,2.164352855784437,18,8.554413062771326,42.77206531385663,0.0,5,1.0,0.0,Iم,551,1,0.5714285714285714,0.14285714285714285,0.0,0.2857142857142857,1.5714285714285714,0.2
27,7,3166,16,28,67,10,16,16,0,0.0,0,0.0,1.9383589632532765,2.045287727611101,3,9.169627756012774,91.69627756012774,0.2,9,0.9,0.022222222222222223,Uن,1751,1,0.375,0.3125,0.0,0.3125,1.75,0.2
27,8,3167,14,21,54,9,14,14,0,0.0,0,0.0,2.3000757081641723,2.287801729930226,25,7.968030738702065,71.71227664831858,0.0,9,1.0,0.0,Iن,1293,1,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.21428571428571427,1.5,0.2222222222222222
27,9,3168,6,10,27,3,5,6,0,0.0,0,0.0,2.6175878244786364,2.322219294733919,119,6.9132783190499,20.7398349571497,0.0,3,1.0,0.0,Iم,551,1,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,1.6666666666666667,0.0
27,10,3169,19,29,74,11,19,19,0,0.0,0,0.0,1.9609604901005062,2.093421685162235,5,9.09454710899161,100.04001819890772,0.09090909090909091,10,0.9090909090909091,0.01818181818181818,Uن,1751,1,0.2631578947368421,0.3684210526315789,0.0,0.3684210526315789,1.5263157894736843,0.5454545454545454
27,11,3170,11,13,35,7,11,11,0,0.0,0,0.0,2.2746806927483654,2.369215857410143,44,8.05239115388193,56.36673807717351,0.0,7,1.0,0.0,Iم,551,1,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.36363636363636365,1.1818181818181819,0.14285714285714285
27,12,3171,19,26,71,13,19,19,0,0.0,0,0.0,2.026755438922182,2.187520720836463,3,8.87598101999921,115.38775325998974,0.07692307692307693,12,0.9230769230769231,0.01282051282051282,Iن,1293,1,0.5789473684210527,0.15789473684210525,0.0,0.2631578947368421,1.368421052631579,0.07692307692307693
27,13,3172,8,12,36,6,8,8,0,0.0,0,0.0,2.491707543277206,2.513054079414893,63,7.331443561765255,43.98866137059153,0.0,6,1.0,0.0,Iن,1293,1,0.5,0.25,0.125,0.125,1.5,0.3333333333333333
27,14,3173,11,20,57,10,10,11,0,0.0,0,0.0,2.0118706729527336,1.9110840396840088,12,8.925427142258943,89.25427142258943,0.0,10,1.0,0.0,Iن,1293,1,0.45454545454545453,0.36363636363636365,0.09090909090909091,0.09090909090909091,1.8181818181818181,0.2
27,15,3174,15,26,68,9,15,15,0,0.0,0,0.0,2.642719167596686,2.739572344450092,63,6.829793804283799,61.46814423855419,0.0,9,1.0,0.0,Iن,1293,1,0.5333333333333333,0.2,0.06666666666666667,0.2,1.7333333333333334,0.3333333333333333
27,16,3175,18,29,74,11,17,18,0,0.0,1,0.058823529411764705,2.309251948122615,2.576341350205793,12,7.937547929378685,87.31302722316553,0.0,11,1.0,0.0,Iن,1293,1,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.1111111111111111,1.6111111111111112,0.2727272727272727
27,17,3176,9,19,42,6,8,9,0,0.0,0,0.0,1.5912003745667087,1.5479332267392714,5,10.322863625152129,61.93718175091278,0.16666666666666666,6,1.0,0.0,Uن,1751,1,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.1111111111111111,2.111111111111111,0.0
27,18,3177,19,31,82,11,18,19,0,0.0,2,0.1111111111111111,1.5129814170058744,1.462397997898956,4,10.582701377826266,116.40971515608894,0.2727272727272727,9,0.8181818181818182,0.05454545454545454,Uن,1751,1,0.42105263157894735,0.2631578947368421,0.05263157894736842,0.2631578947368421,1.631578947368421,0.0
27,19,3178,24,42,103,17,24,24,1,0.058823529411764705,2,0.08333333333333333,2.0787207758246553,2.146128035678238,1,8.703355907382596,147.95705042550412,0.11764705882352941,14,0.8235294117647058,0.022058823529411766,Iن,1293,1,0.375,0.3333333333333333,0.041666666666666664,0.25,1.75,0.23529411764705882
27,20,3179,12,18,44,7,11,12,1,0.14285714285714285,2,0.18181818181818182,1.8017988991550962,1.7781512503836436,1,9.623270469580138,67.36289328706097,0.2857142857142857,7,1.0,0.0,Iن,1293,1,0.25,0.3333333333333333,0.08333333333333333,0.3333333333333333,1.5,0.14285714285714285
27,21,3180,9,19,45,7,9,9,0,0.0,0,0.0,2.1650569978803547,2.571708831808688,9,8.416553185729335,58.91587230010534,0.0,6,0.8571428571428571,0.047619047619047616,Iن,1293,1,0.4444444444444444,0.3333333333333333,0.0,0.2222222222222222,2.111111111111111,0.2857142857142857
